OBJECTID,HUC_12,Pct_Land,Percent nonbuffered agriculture,Percent of agriculture that is buffered,Average width of stream buffers downstream from agriculture (meters),Net agricultural phosphorus balance (kg P/ha/yr),Crop phosphorus removal (kg P/ha/yr),Phosphorus fertilizer application (kg P/ha/yr),Phosphorus application as manure (kg P/ha/yr),WSfrq,Candidate Ecological Restoration Areas per square kilometer,Population [12-digit HUC],Pct ag on slope >= 3%,Percent pasture on slopes >= 3%,Percent cropland on slopes >= 3%,Pct ag on slope >= 9%,Percent pasture on slopes >= 9%,Percent cropland on slopes >= 9%,Dissolved nutrients in surface runoff from agricultural fields (tons) Nitrogen,Dissolved nitrogen in non-tile drain subsurface flow from agricultural fields (tons),Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Nitrogen,Nutrients attached to eroding surface soil from agricultural fields (tons) Nitrogen,Dissolved nutrients in leachate from agricultural fields (tons) Nitrogen,Dissolved nutrients in surface runoff from agricultural fields (tons) Phosphorus,Nutrients attached to eroding surface soil from agricultural fields (tons) Phosphorus,Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Phosphorus,Dissolved nutrients in leachate from agricultural fields (tons) Phosphorus,Subsurface water flow through agricultural tile drainage systems (mm),Non-tile drainage system subsurface water flow from agricultural lands (mm),Percolation from agricultural lands (mm),Surface runoff from agricultural land (mm),Surface sediment erosion from agricultural lands (tons),Thermo_Plants,FWWGYR,FWCGYR,Thermoelectric water use (million gallons/day) Withdrawal,Thermoelectric water use (million gallons/day) Consumption,Industrial water use (gallons/day),Industrial water use (million gallons/day),Count of Industrial Facilities,Rd Buffer Area,Population near major roadway with little to no tree buffer,Roads near streams (km/km),Road Density (km/km2),Roads Crossing Streams - Count,Roads Crossing Streams - Count per Km of Stream,Percent tree canopy,Percent tree canopy in stream buffers,Total permitted discharges - pounds per year,Total permitted discharges - toxic-weighted pound-equivalents,Permitted metals discharges - pounds per year,Permitted metals discharges - toxic-weighted pound-equivalents,Permitted priority pollutant discharges - pounds per year,Permitted priority pollutant discharges - toxic-weighted pound-equivalents,Permitted solids discharges (total pounds per year),Permitted organic enrichment discharges (total pounds per year),Permitted nitrogen discharges - total pounds per year,Permitted nitrogen discharges - pounds per year from publicly-owned treatment works,Permitted phosphorus discharges - total pounds per year,Permitted phosphorus discharges - pounds per year from publicly-owned treatment works,Permitted nitrogen discharges - pounds per year from non publicly-owned treatment works,Permitted phosphorus discharges - pounds per year from non-publicly-owned treatment works,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - average,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - maximum,Wastewater flow discharges - daily average (mgd),Wastewater flow discharges - annual total (mgy),Number of combined sewer overflow events,Number of farmers markets [12-digit HUC],Percentage of land area in estimated floodplains classified as natural,Percentage of land area in estimated floodplains classified as forest,Percentage of land area in estimated floodplains classified as shrubland,Percentage of land area in estimated floodplains classified as wetland,Percentage of land area in estimated floodplains classified as developed,fp_pdevl,fp_pdevm,fp_pdevh,Percentage of land area in estimated floodplains classified as agriculture,fp_pagp,Percentage of land area in estimated floodplains classified as agriculture - cropland,Area of estimated floodplain classified as land (m2),Area in square meters of estimated floodplain classified as water,Percentage of area that is both land and floodplain,Number of vulnerable native aquatic species based on IUCN range,Native aquatic species rarity index,Native aquatic species vulnerability index,Native aquatic species richness,Non-native aquatic species richness - animals,Non-native aquatic species richness - plants,Non-native aquatic species richness - plants and animals,Percentage of land area in estimated floodplains classified as rangeland,Nitrate violation index - Groundwater,Nitrate violation index - Surface water,Shape__Area,Shape__Length
35497,100800030212,99.9764087060612,1.841429,41.6505123234561,55.2766546662974,0.474311683028848,0.627692452486498,1.05562844922134,0.0463757243142932,12,0.116503,458.750945254,1.625561,1.512821,0.1127406,0.09263953,0.09001765,0.002621874,0.490534767506,0.0274089352157,0,0.020724986634,0.428420876931,0.0557772638123,0.00873452755661,0,11.1687871502,0,0.0729671756387,385.885778775,28.3694027122,0.00499330564383,0,0,0,0,0,4680.2259887,0.0046802259887,1,2990700,97.2408953853,0.0271282768585,0.692963856724,11,0.155536658712,0.164578792096716,0.600461893764434,102036.893468,0.76361848673,0,0,0,0,6423.87850272,3109.01897345,687.94458264,687.94458264,0,0,0,0,792.85,6100,0.0608,24.3737454545,0,0,80.10921,0.03212078,38.33614,41.37156,6.110977,1.25811,0.09495173,0.01582529,13.77981,13.91043,0.6825665,11207700,190800,10.8810849566347,0,0,0,33,1,0,1,38.70553,0.471611538461538,0.533761538461539,192090134.292969,63829.0735212507
35498,100800040101,99.8370934661588,0.00234589,88.2352941176471,323.911764705882,0,0,0,0,1,0.006511108,0.14855129989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290622885713,0.429767709956,9,0.156951101742,0.0111656780083669,0.000302901799236687,,,,,,,,,,,,,,,,,,,,0,100,0,98.0051,1.004527,0,0,0,0,0,0,0,6361200,38700,4.14184592244771,0,0,0,26,0,0,0,98.95303,0.392028571428571,0.452602380952381,284819897.363281,76260.7369419764
35499,100800040102,100,0.01420426,82.9268292682927,144.268292682927,0,0,0,0,1,0.007516735,0.837212260085,0.02232098,0,0.02232098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344546029671,0.487971608516,20,0.213930241468,0.00156246829406871,0,,,,,,,,,,,,,,,,,,,,0,99.97359,0,88.76078,9.505369,0,0,0,0,0.0264038,0.01760253,0.008801267,10225800,0,7.68646305865246,0,0,0,26,0,0,0,90.46823,0.394349090909091,0.440698181818182,247437137.144531,90262.2332443024
35500,100800040103,99.8420096818266,0.003938913,88.135593220339,323.305084745763,0,0,0,0,2,0.01249419,0.014236492525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226058114472,0.310486427441,13,0.185495187876,0.0314797509541877,0.00548942563272853,,,,,,,,,,,,,,,,,,,,0,100,0.0090269,97.16555,1.02004,0,0,0,0,0,0,0,9970200,72900,6.2284774454629,0,0,0,26,0,0,0,98.96191,0.419546666666667,0.463666666666667,297923244.347656,91740.1123613391
35501,100800040104,100,0.009034672,78.4810126582279,420.417721518987,0.0111244078927053,0.0147217686649469,0.024765332512847,0.00108768662474727,0,0,0,0.02869837,0.02869837,0,0.001594354,0.001594354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023167561756,0.323798198109,17,0.154682411691,0,0,,,,,,,,,,,,,,,,,,,,0,99.98747,0,92.34672,6.156448,0,0,0,0,0.01252583,0.45093,0.01252583,14370300,0,8.48604852457887,0,0,0,26,0,0,0,93.81224,0.406288888888889,0.477751851851852,316226606.238281,103998.443985467
35502,100800040105,100,0,100,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978659198589,0.140308988998,1,0.0107807544583,0,0,,,,,,,,,,,,,,,,,,,,0,100,0,94.40771,4.761327,0,0,0,0,0,0,0,14838300,0,9.39942713890259,0,0,0,26,0,0,0,95.23867,0.387914285714286,0.526935714285714,295565522.519531,88514.1324358235
35503,100800040201,100,0.001626307,91.8918918918919,105.054054054054,0,0,0,0,0,0,3.79346243955,0.003252614,0.0005421024,0.002710512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120953326769,0.146819042822,10,0.0692289306857,0.0344180801986263,0.0196449297167175,,,,,,,,,,,,,,,,,,,,0,100,0,95.73933,2.783639,0,0,0,0,0,0,0,11089800,0,6.67983399857848,0,0,0,26,0,0,0,97.20013,0.413388235294118,0.477676470588235,309026994.90625,95865.5859412097
35504,100800040202,100,0.0005866066,83.3333333333333,69.5,0,0,0,0,0,0,0.320544686965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147963512711,0.195554397243,10,0.0884293702051,0.0881200431742456,0.0278328981723238,,,,,,,,,,,,,,,,,,,,0,100,0,96.10011,2.958867,0,0,0,0,0,0,0,9277200,0,6.04737524453877,0,0,0,26,0,0,0,97.04113,0.4053125,0.491933333333333,285409331.769531,102553.60558589
35505,100800040203,100,0.003686772,84.6153846153846,75.9230769230769,0,0,0,0,0,0,0.352529521293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263365542728,0.288547263105,7,0.167165607034,0,0,,,,,,,,,,,,,,,,,,,,0,99.94598,0,84.33562,15.28628,0,0,0,0,0.05401513,0.01800504,0.05401513,4998600,0,10.2396444263537,0,0,0,26,0,0,0,84.65971,0.41017619047619,0.488761904761905,91285023.4335938,64217.3917808649
35506,100800040204,100,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346432585903,0.315925357818,12,0.185608844702,0.0334515919070799,0.00294633461943178,,,,,,,,,,,,,,,,,,,,0,100,0,99.55012,0.0421763,0,0,0,0,0,0,0,6401700,0,6.52066236230031,0,0,0,26,0,0,0,99.95782,0.412351515151515,0.495857575757576,182482145.941406,62019.0957386271
35507,100800040205,99.9960816070636,0.001306182,60,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849168023683,0.295522039908,7,0.0700430711351,0.0159021446670672,0.00493956910141881,,,,,,,,,,,,,,,,,,,,0,100,0,98.79213,0.7753204,0,0,0,0,0,0,0,11027700,0,8.00086777698501,0,0,0,26,0,0,0,99.22468,0.409856666666667,0.546236666666667,257042859.117188,120965.114158158
35508,100800040301,100,0,,,0,0,0,0,0,0,4.49328997121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042480864592,0.356490735636,17,0.179998866833,0.00363390189243028,0,,,,,,,,,,,,,,,,,,,,0,100,0,99.66401,0.07466401,0,0,0,0,0,0,0,7232400,0,6.25311604771698,0,0,0,26,0,0,0,99.92534,0.39762619047619,0.481588095238095,215942867.730469,94512.9883004655
35509,100800040302,100,0.0151499,29.1666666666667,116.916666666667,0.00298513799818679,0.00395045843932657,0.00664514645791744,0.000291871235302487,0,0,4.67445947416,0.01871458,0.01782341,0.0008911703,0.004455851,0.004455851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120195965974,0.450445122846,6,0.122072724721,0,0,,,,,,,,,,,,,,,,,,,,0,99.60389,0,89.21458,8.748302,0.3961068,0,0,0,0,0.4187415,0,7952400,0,7.87434152430017,0,0,0,26,0,0,0,90.78769,0.402513333333333,0.545286666666667,189485594.773438,63954.802347594
35510,100800040303,100,0.01885871,78.75,69.225,0,0,0,0,0,0,3.72866646387,0.005546681,0,0.005546681,0,0,0,0.0505891661507,0.0001511699708,0,0.00893049387514,0.0123421057667,0.0189746771005,0.000036390145778,0,0.371359885955,0,0.00272747454575,14.9302775995,1.80485473505,0.000145560583112,0,0,0,0,0,0,0,0,0,0,0.00650431466822,0.328137896181,3,0.0604379640003,0.00251822104877805,0,,,,,,,,,,,,,,,,,,,,0,100,0,74.41557,18.44086,0,0,0,0,0,0,0,8970300,900,11.0548130212637,0,0,0,26,0,0,0,80.53577,0.407535555555556,0.485377777777778,152556037.957031,93144.4481575115
35511,100800040304,99.9875023433106,0.04374726,30,17.55,0.0062161457341543,0.00822629486157415,0.0138389833090264,0.000607782332123319,0,0,0.549180986105,0.02734204,0,0.02734204,0.0007812012,0,0.0007812012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221108616953,0.405553010579,11,0.135092621863,0,0,,,,,,,,,,,,,,,,,,,,0,100,0,99.79733,0.1158078,0,0,0,0,0,0,0,6217200,5400,5.39582621883137,0,0,0,26,0,0,0,99.88419,0.4070625,0.535320833333333,215497794.035156,74226.9327783331
35512,100800040305,100,0.05153209,58.8607594936709,49.0253164556962,0.00730446691945244,0.00966655243551894,0.0162532191884314,0.000714192705429939,0,0,2.0687607517,0.02854085,0,0.02854085,0.002378404,0,0.002378404,0.000969960280886,0.00000289842427728,0,0.000171226865487,0.000236638657781,0.000363806809451,6.97718478204e-7,0,0.00712018731873,0,0.0000522946349545,0.286262402725,0.0346049863829,0.00000279087391282,0,0,0,0,0,0,0,0,0,0,0.0150316524756,0.479162440475,11,0.140433019855,0,0,243.38168671,1.11604084186,0.800199089403,0.685175786999,15.1623674386,0.510884949173,0,0,0,0,0,0,0,0,0,0,0.01975,7.213,0,0,99.76795,0,98.74696,0,0.127625,0.02320455,0,0,0.1044205,0,0.0464091,7757100,0,6.83342396160975,0,0,0,26,0,0,0,99.76795,0.395676470588235,0.553905882352941,212990952.367188,69503.8995754739
35513,100800050101,87.5752016618556,1.910889,81.7308939924744,90.9885818087453,0.899349451717039,1.19017701479708,2.00583909116876,0.087933702093742,4,0.05997304,26.0957238317,3.769869,2.026497,1.743372,0.2308083,0.1369462,0.09386204,0.642678484944,0.00481687619302,0,0.0700047617063,0.510567210729,0.296487152767,0.0015349420581,0,6.3173690698,0,0.0403235203165,216.522853119,24.0493741268,0.00239398338797,0,0,0,0,0,0,0,0,793800,10.8795448599,0.0209980151512,0.48474150819,4,0.126416962212,0.058822654087676,0.176319589282849,,,,,,,,,,,,,,,,,,,,0,92.49159,0.05117707,16.58868,66.70566,0.3363065,0.2702703,0.1220575,0.008718396,7.172101,11.6129,0.8407662,12310200,6224400,18.4570022660309,0,0,0,36,0,0,0,23.88507,,,125542072.976563,60666.9778868222
35514,100800050102,100,0.01332873,83.9622641509434,558.537735849057,0.0032857222081787,0.00434824421332166,0.00730926505056228,0.00032126079274876,0,0,1.71334102045,0.02665747,0.02665747,0,0.007056389,0.007056389,0,0.00294760086211,0.000592219806272,0,0.000215330761411,0.00268967473157,0.00102785590874,0.0000302993301607,0,0.037789185095,0,1.36618055952,77.3259015937,5.94747965974,0.000112937269328,0,0,0,0,0,0,0,0,0,0,0.0420006818774,0.404893810607,15,0.15886933671,0.166657519424821,0.364067656765677,22000914.7991,63601.8726753,0.000130542599742,539.871975494,2.69260906068,0.0151535191239,0,0,0,0,0,0,0,0,0,0,1.489125,2174.202,0,0,99.93864,0.07362866,60.14235,36.09032,0,0,0,0,0.06135722,0.2945147,0,7334100,0,6.38899256435039,0,0,0,36,0,0,0,63.50473,0.7046,0.6185,217956006.765625,105023.961003228
35515,100800050103,100,0.008967269,50,50.75,0,0,0,0,0,0,0.676760017901,0,0,0,0,0,0,0.00586111862936,0.00117759177772,0,0.000428171654244,0.0053482487669,0.00204382672446,0.0000602483093096,0,0.0751414140211,0,2.71656397967,153.757684152,11.8261886402,0.000224568645544,0,0,0,0,0,0,0,0,0,0,0.0163574990066,0.333578543433,6,0.149555366406,0.095531310715887,0.0447238580296037,,,,,,,,,,,,,,,,,,,,0,99.93994,0,98.83884,0.7807808,0,0,0,0,0.06006006,0,0.06006006,4495500,0,7.46765358860333,0,0,0,36,0,0,0,99.15916,,,114245187.261719,60432.5794360051
35516,100800050104,99.9590734810517,0.004309819,62.5,88.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336991725135,0.00103604000316,0,0.00215548737713,0.241289706831,0.0581102972042,0.000273317308122,0,2.49613197356,0,0.0152365432925,73.952590548,2.95425665326,0.000256165699895,0,0,0,0,0,0,0,0,0,0,0.0309580316548,0.444904127244,16,0.184370505606,0.0503817232488491,0.221700486332383,1727714.50971,46.6829868083,0.00000979177693331,40.4948726854,0,0,0,0,0,0,0,0,0,0,0,0,0.047518075,34.6986163,0,0,99.95058,0,78.20338,20.58569,0,0,0,0,0.04942543,0,0.02471272,7283700,33300,5.81034636497014,0,0,0,36,0,0,0,79.06833,,,237346835.980469,102984.240229581
35517,100800050105,99.9515780022899,12.63619,42.0504512844249,38.8924323073363,2.73894100827442,3.62464737895788,6.09926051353809,0.267799376776307,30,0.1681365,154.374080229,4.951025,3.989685,0.9613395,0.09537699,0.07064962,0.02472737,2.53639905203,0.0479281472032,0,0.376699055463,2.63763593054,0.525452406957,0.0220925343342,0,20.1489820349,0,0.137513770914,412.181006263,18.106467892,0.00539634330012,0,0,0,0,0,4680.2259887,0.0046802259887,1,79200,0.156291989444,0.0250326333819,0.980869628283,8,0.159286927922,0.281779308046871,0.565662474407722,,,,,,,,,,,,,,,,,,,,0,52.42603,0.09935968,39.94811,9.695849,2.98907,1.044048,0.02203796,0,44.5849,32.2498,10.92128,32608800,148500,18.2757687456816,0,0,0,36,0,0,0,42.4045,,,336776474.484375,108009.379792201
35518,100800050106,100,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493364100082,0.0102393503858,0,0.00361185946093,0.33161534837,0.0889188268768,0.00041213365889,0,3.57658535859,0,6.56760939925,261.469435322,16.7642002552,0.000666127059963,0,0,0,0,0,0,0,0,0,0,0.0346126677668,0.386795529197,8,0.213510892493,0,0,,,,,,,,,,,,,,,,,,,,0,100,0,99.12835,0,0,0,0,0,0,0,0,4130100,0,7.60728153900493,0,0,0,36,0,0,0,99.86926,,,102645915.628906,63503.5566569929
35519,100800050107,100,22.61608,37.3767839991912,27.4256659982813,4.13198899078685,5.46817292526286,9.19732222536761,0.404004348117166,42,0.2839624,847.605992544,13.05179,9.196738,3.855048,0.1971642,0.1150125,0.08215177,2.07842736189,0.0431077197251,0,0.450837175733,2.91788250827,0.688997867896,0.0164571327902,0,25.1733928169,0,0.0727687211497,401.087016502,25.6892602214,0.00737535025278,0,0,0,0,0,9360.4519774,0.0093604519774,2,3873600,105.702875082,0.0368447250208,1.00846409411,19,0.314754966213,0.218012074589805,0.797092947464477,,,,,,,,,,,,,,,,,,,,0,51.53637,0,32.63636,18.04545,1.472727,0.9994549,0.08177358,0,46.99091,30.22897,11.93636,9900000,5400,6.69340018760021,0,0,0,36,0,0,0,33.48182,,,278257823.878906,82019.2793196144
35520,100800050108,99.1561866125761,24.42592,22.4067459586847,11.5588246124388,3.18556405403658,4.2156973677358,7.07616627613829,0.311467850448325,14,0.1803018,214.203996114,7.858654,5.116366,2.742288,0.0280541,0.003506762,0.02454733,1.09632181395,0.0128441486888,0,0.107154607157,1.33952107852,0.579745632361,0.00577414992125,0,14.1206814124,0,0.0723136089864,388.276488396,39.2510790874,0.00477597912974,0,0,0,0,0,4680.2259887,0.0046802259887,1,2925000,82.8707051946,0.00489042044925,0.840434948211,1,0.0534732046071,0.0345339032536846,0.173766546329723,,,,,,,,,,,,,,,,,,,,0,53.70074,0,31.94888,18.9164,0.6123536,0.1882986,0.0134499,0,45.6869,34.18964,9.185304,6760800,584100,8.70703237029888,0,0,0,36,0,0,0,34.7311,,,146161269.578125,77681.4766893647
35521,100800050109,100,0.00450278,90.4761904761905,457.880952380952,0.00188599418944213,0.00249587847085397,0.00419539179954762,0.000184402682281405,0,0,0.0142631482595,0.00450278,0,0.00450278,0,0,0,1.37340539653,0.0240227452363,0,0.222155301062,2.07729191338,0.569292261659,0.00360271589833,0,17.0465542245,0,0.0723235773728,394.623367922,30.4587540436,0.00386763320301,0,0,0,0,0,0,0,0,0,0,0.0142142380741,0.197708600732,4,0.14949562002,0.00611252448386879,0,,,,,,,,,,,,,,,,,,,,0,99.7909,0.02460025,78.37638,3.517835,0,0,0,0,0.2091021,0.2460025,0.2091021,7317000,0,9.15209965762294,0,0,0,36,0,0,0,94.64944,,,150712343.972656,71669.1108714817
35522,100800050201,95.8478311296683,2.866075,45.1472939027175,258.282256222882,0.812905881721226,1.07577971362612,1.82152218903044,0.0794817003524624,3,0.03866354,43.5179757792,3.745114,3.598698,0.1464164,0.06171271,0.0592926,0.002420106,1.46918749086,0.0309559147823,0,0.0350535160945,0.624809731973,0.370165607444,0.00473075509079,0,8.33439616621,0,9.28909911562,362.143977381,25.259384078,0.00642677898852,0,0,0,0,0,0,0,0,363600,4.43862547743,0.0380112810672,0.634719883201,6,0.215007411358,0.0554106055732275,0.280623209169054,,,,,,,,,,,,,,,,,,,,0,75.31332,0.02299643,58.089,9.428538,1.115327,0.3199213,0.06152332,0,23.57135,26.72573,1.816718,7827300,1033200,10.0877051740861,0,0,0,36,1,0,1,65.7813,0.452493548387097,0.460132258064516,146349504.007813,68030.9522221587
35523,100800050202,90.0346545149932,13.97435,47.4332738276658,57.7576958244438,3.63976696300401,4.81677836164192,8.0979084726222,0.355877443639269,97,0.3746256,1966.80366656,12.02177,10.02201,1.999768,0.1169749,0.09342548,0.0235494,5.58069857163,0.075258576076,0,0.429696990301,3.59388454699,1.19289537566,0.0210350868483,0,32.4209393103,0,0.0820906407518,412.49704572,20.0237586357,0.0139212356225,0,0,0,0,0,60842.9378531,0.0608429378531,13,8742600,539.642660727,0.324146862696,1.19837159503,11,1.68777741943,0.304910619383515,0.545514013988829,4044.56319803,0.297829441331,0,0,0,0,1300.95444308,1052.73828765,268.31481201,268.31481201,0,0,0,0,27.2927272727,76.71,0.0174166666667,6.307,0,0,60.99758,0.05045918,30.92895,29.22848,1.925018,0.998014,0.04273612,0,37.0774,33.03251,3.716319,35672400,25846200,13.7771075740415,0,0,0,36,2,0,2,31.70855,0.456761538461538,0.489523076923077,487090079.695313,108814.707255914
35524,100800050301,99.9041373894776,0.001020325,95.8333333333333,1415.66666666667,0,0,0,0,0,0,0,0.004083174,0,0.004083174,0.003062381,0,0.003062381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375833145628,0.351600489518,8,0.152740854631,0.0660714285714286,0.0493138936535163,,,,,,,,,,,,,,,,,,,,0,100,0.04710316,97.62129,2.072539,0,0,0,0,0,0,0,3821400,5400,4.33017235452709,0,0,0,36,0,0,0,97.8568,0.4794,0.5986,164166875.480469,63741.8842017925
35525,100800050302,100,0,100,1396.75,0,0,0,0,0,0,0.00894610524119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183774865506,0.405753818882,9,0.113452185662,0.00101829827588887,0,,,,,,,,,,,,,,,,,,,,0,100,0,99.84348,0.0426864,0,0,0,0,0,0,0,6325200,0,5.46240149884425,0,0,0,36,0,0,0,99.95731,0.434931578947368,0.507463157894737,216386324.675781,86972.4413503805
35526,100800050303,99.9963772841224,0.002898278,95.1807228915663,103.807228915663,0,0,0,0,0,0,2.9910539182,0.002173708,0,0.002173708,0.001449139,0,0.001449139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134396909443,0.579474853816,10,0.244594602985,0.153994406526685,0.100706130799182,,,,,,,,,,,,,,,,,,,,0,99.74429,0.09834776,79.38631,5.094414,0.2163651,0,0,0,0.0393391,0,0,4575600,0,3.68388052645629,0,0,0,34,0,0,0,94.55154,0.429395454545455,0.527927272727273,231678392.066406,116031.940931998
35527,100800050304,100,0,,,0,0,0,0,0,0,0,0.1825318,0,0.1825318,0.004328817,0,0.004328817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345264170813,0.446434976491,11,0.209411220181,0,0,,,,,,,,,,,,,,,,,,,,0,99.93794,0,85.60258,0,0,0,0,0,0.06205784,0,0.06205784,7251300,0,5.81271543878679,0,0,0,34,0,0,0,99.93794,0.41457037037037,0.541740740740741,233607329.503906,106865.645069646
35528,100800050305,100,0.003398856,96.3855421686747,145.228915662651,0.00332188272636136,0.00439609815652692,0.00739385504908488,0.000324796379752631,0,0,5.63204139778,0.0305897,0.01812723,0.01246247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022494266473,0.539458365236,8,0.175723976793,0.0000453211570491395,0.000548170481019597,,,,,,,,,,,,,,,,,,,,0,99.8045,0,89.47947,7.42913,0.01221896,0.01221896,0,0,0.1832845,0.3787879,0,7365600,0,9.27200415086791,0,0,0,36,0,0,0,92.37537,,,148958284.257813,62714.8477485423
35529,100800050306,99.9906000313332,0,100,0,0,0,0,0,0,0,17.6557517883,0.5941339,0,0.5941339,0.04575082,0,0.04575082,0.00132181058691,0.000245637786316,0,0.000214393997979,0.000150072986548,0.000212929145728,0.00000226165569627,0,0.000875044956317,0,0.4334719352,1.94341083922,1.50185224292,0.000260010604019,0,0,0,0,0,0,0,0,1890000,16.3324355955,0.0207176935975,0.288352059273,12,0.159848499334,0.000200535178256973,0.000554054989957753,,,,,,,,,,,,,,,,,,,,0,94.46151,0,79.30308,0.6758536,0.4827526,0.07026789,0,0,5.055736,0,5.055736,10253700,1800,7.13814735392894,0,0,0,34,0,0,0,93.78566,,,269213206.074219,107565.250732148
35530,100800050307,100,0.004754369,74.0740740740741,168.259259259259,0.00117900343371119,0.00189919199580853,0.00268417797870136,0.0003927041375604,0,0,0.184150063506,0.002716782,0.0006791956,0.002037587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555100,0.121808575596,0.0202473154624,0.492113398131,8,0.149245865651,0,0,,,,,,,,,,,,,,,,,,,,0,99.14906,0,91.09558,1.549916,0.8129464,0.2355265,0,0,0.03798815,0.1215621,0,11845800,0,8.93999314066878,0,0,0,34,0,0,0,97.59915,,,248728358.554688,81062.3811380506
35531,100800050308,99.9950873228366,0.0008188197,97.2222222222222,704.805555555556,0,0,0,0,0,0,2.36820417375,0.02456459,0.02047049,0.004094099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376000,0,0.0210294338593,0.463620325532,5,0.12779979303,0,0,,,,,,,,,,,,,,,,,,,,0,99.12753,0,76.16265,21.88985,0.4829789,0.1324503,0.03895598,0,0.3894991,0.7635372,0.3271793,11553300,900,10.5094915983281,0,0,0,36,0,0,0,77.15199,,,206459137.671875,75308.8888778608
35532,100800050401,100,0.001761851,94.7368421052632,63.4736842105263,0,0,0,0,3,0.0293632,2.77965695041,0.007047403,0,0.007047403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944800,1.10698432417,0.0435913764771,0.415071995812,15,0.268419582584,0.0024489724006096,0.00830129325410696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.41669,0,77.78991,20.29919,1.539637,0.3385019,0.0764359,0,0.04367766,0.01091941,0,8242200,0,8.06724649213765,0,0,0,36,0,0,0,78.09566,0.397957142857143,0.431635714285714,192113686.960938,67520.9414840601
35533,100800050402,100,0,,,0,0,0,0,0,0,0.241947767505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279242344723,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,100,0,99.70489,0,0,0,0,0,0,0,0,6404400,0,11.036478832507,0,0,0,36,0,0,0,100,0.431320689655172,0.389334482758621,108906627.144531,53841.2111287012
